time_idx,body_idx,t,x,y,vx,vy,m
23,2,115,-0.0271893,-1.09157,-0.0118688,-0.0108146,1.00033
23,3,115,1.09157,-0.0271893,0.0108146,-0.0118688,1.00033
23,4,115,0.0271893,1.09157,0.0118688,0.0108146,1.00033
23,5,115,-0.614694,1.85899,-0.00853649,0.00509004,1000.33
23,6,115,-1.85899,-0.614694,-0.00509004,-0.00853649,1000.33
23,7,115,0.614694,-1.85899,0.00853649,-0.00509004,1000.33
23,8,115,1.85899,0.614694,0.00509004,0.00853649,1000.33
23,9,115,-0.0846481,0.213916,-0.015225,-0.0450097,0.107485
23,10,115,-0.176806,-0.0904213,0.0497591,-0.013731,0.107485
23,11,115,0.0904213,-0.176806,0.013731,0.0497591,0.107485
23,12,115,0.176806,0.0904213,-0.0497591,0.013731,0.107485
23,13,115,-0.478193,0.281531,-0.0119575,0.0246288,0.100033
23,14,115,-0.281531,-0.478193,-0.0246288,-0.0119575,0.100033
23,15,115,0.478193,-0.281531,0.0119575,-0.0246288,0.100033
23,16,115,0.281531,0.478193,0.0246288,0.0119575,0.100033
24,0,120,1.97921e-08,-4.55493e-09,1.60164e-09,8.24403e-09,333054
24,1,120,-1.14264,0.0864024,-0.00963598,0.0118076,1.00033
24,2,120,-0.0864024,-1.14264,-0.0118076,-0.00963598,1.00033
24,3,120,1.14264,-0.0864024,0.00963598,-0.0118076,1.00033
24,4,120,0.0864024,1.14264,0.0118076,0.00963598,1.00033
24,5,120,-0.657071,1.88354,-0.0084143,0.00473036,1000.33
24,6,120,-1.88354,-0.657071,-0.00473036,-0.0084143,1000.33
24,7,120,0.657071,-1.88354,0.0084143,-0.00473036,1000.33
24,8,120,1.88354,0.657071,0.00473036,0.0084143,1000.33
24,9,120,-0.040349,-0.0836184,0.0613605,-0.0479808,0.107485
24,10,120,0.111584,0.0210052,0.0225511,0.066324,0.107485
24,11,120,-0.0210052,0.111584,-0.066324,0.0225511,0.107485
24,12,120,-0.111584,-0.0210051,-0.0225512,-0.066324,0.107485
24,13,120,-0.529031,0.398925,-0.0086234,0.0224015,0.100033
24,14,120,-0.398925,-0.529031,-0.0224015,-0.0086234,0.100033
24,15,120,0.529031,-0.398925,0.0086234,-0.0224015,0.100033
24,16,120,0.398925,0.529031,0.0224015,0.0086234,0.100033
25,0,125,1.32927e-08,9.46739e-09,-1.04405e-09,6.67287e-10,333054
25,1,125,-1.18809,0.145186,-0.00856426,0.0116996,1.00033
25,2,125,-0.145186,-1.18809,-0.0116996,-0.00856426,1.00033
25,3,125,1.18809,-0.145186,0.00856426,-0.0116996,1.00033
25,4,125,0.145186,1.18809,0.0116996,0.00856426,1.00033
25,5,125,-0.698834,1.90632,-0.00829093,0.00438542,1000.33
25,6,125,-1.90632,-0.698834,-0.00438542,-0.00829093,1000.33
25,7,125,0.698834,-1.90632,0.00829093,-0.00438542,1000.33
25,8,125,1.90632,0.698834,0.00438542,0.00829093,1000.33
25,9,125,0.236274,-0.122888,0.0430626,0.00751227,0.107485
25,10,125,0.107981,0.277492,-0.00946446,0.0398281,0.107485
25,11,125,-0.277492,0.107981,-0.0398281,-0.00946447,0.107485
25,12,125,-0.107982,-0.277492,0.0094644,-0.0398282,0.107485
25,13,125,-0.566147,0.506136,-0.00635667,0.0205399,0.100033
25,14,125,-0.506136,-0.566147,-0.0205399,-0.00635667,0.100033
25,15,125,0.566147,-0.506136,0.00635667,-0.0205399,0.100033
25,16,125,0.506136,0.566147,0.0205399,0.00635667,0.100033
26,0,130,9.68255e-09,1.12309e-08,-5.07683e-10,1.8397e-10,333054
26,1,130,-1.22842,0.203339,-0.00758288,0.0115567,1.00033
26,2,130,-0.203339,-1.22842,-0.0115567,-0.00758288,1.00033
26,3,130,1.22842,-0.203339,0.00758288,-0.0115567,1.00033
26,4,130,0.203339,1.22842,0.0115567,0.00758288,1.00033
26,5,130,-0.739978,1.92741,-0.00816658,0.00405402,1000.33
26,6,130,-1.92741,-0.739978,-0.00405402,-0.00816658,1000.33
26,7,130,0.739978,-1.92741,0.00816658,-0.00405402,1000.33
26,8,130,1.92741,0.739978,0.00405402,0.00816658,1000.33
26,9,130,0.416818,-0.0718673,0.0308454,0.011636,0.107485
26,10,130,0.0520734,0.446853,-0.0120905,0.0292729,0.107485
26,11,130,-0.446852,0.0520732,-0.0292729,-0.0120905,0.107485
26,12,130,-0.052074,-0.446853,0.0120905,-0.029273,0.107485
26,13,130,-0.593577,0.604768,-0.00469626,0.0189561,0.100033
26,14,130,-0.604768,-0.593577,-0.0189561,-0.00469626,0.100033
26,15,130,0.593577,-0.604768,0.00469626,-0.0189561,0.100033
26,16,130,0.604769,0.593577,0.0189561,0.00469625,0.100033
27,0,135,7.68715e-09,1.18438e-08,-3.17034e-10,8.11727e-11,333054
27,1,135,-1.26404,0.260708,-0.00667854,0.0113871,1.00033
27,2,135,-0.260708,-1.26404,-0.0113871,-0.00667854,1.00033
27,3,135,1.26404,-0.260708,0.00667854,-0.0113871,1.00033
27,4,135,0.260708,1.26404,0.0113871,0.00667854,1.00033
27,5,135,-0.780497,1.94688,-0.00804143,0.00373506,1000.33
27,6,135,-1.94688,-0.780497,-0.00373506,-0.00804143,1000.33
27,7,135,0.780497,-1.94688,0.00804143,-0.00373506,1000.33
27,8,135,1.94688,0.780497,0.00373506,0.00804143,1000.33
27,9,135,0.554057,-0.0116599,0.0246086,0.012237,0.107485
27,10,135,-0.00945571,0.577912,-0.012373,0.0236269,0.107485
27,11,135,-0.577912,-0.00945594,-0.0236269,-0.012373,0.107485
27,12,135,0.00945489,-0.577913,0.012373,-0.023627,0.107485
27,13,135,-0.613724,0.69603,-0.00341627,0.0175816,0.100033
27,14,135,-0.69603,-0.613724,-0.0175816,-0.00341627,0.100033
27,15,135,0.613724,-0.69603,0.00341627,-0.0175816,0.100033
27,16,135,0.69603,0.613724,0.0175816,0.00341627,0.100033
28,0,140,6.35747e-09,1.21436e-08,-2.24401e-10,4.40428e-11,333054
28,1,140,-1.29531,0.317175,-0.00584048,0.011197,1.00033
28,2,140,-0.317175,-1.29531,-0.011197,-0.00584048,1.00033
28,3,140,1.29531,-0.317175,0.00584048,-0.011197,1.00033
28,4,140,0.317175,1.29531,0.011197,0.00584048,1.00033
28,5,140,-0.82039,1.96478,-0.0079156,0.00342757,1000.33
28,6,140,-1.96478,-0.82039,-0.00342757,-0.0079156,1000.33
28,7,140,0.82039,-1.96478,0.0079156,-0.00342757,1000.33
28,8,140,1.96478,0.82039,0.00342757,0.0079156,1000.33
28,9,140,0.666513,0.0494034,0.0206315,0.0121323,0.107485
28,10,140,-0.0708706,0.686251,-0.0121532,0.0199368,0.107485
28,11,140,-0.686251,-0.0708708,-0.0199368,-0.0121533,0.107485
28,12,140,0.0708695,-0.686252,0.0121532,-0.0199369,0.107485
28,13,140,-0.628152,0.780838,-0.00239239,0.0163676,0.100033
28,14,140,-0.780838,-0.628152,-0.0163676,-0.00239239,0.100033
28,15,140,0.628152,-0.780838,0.00239239,-0.0163676,0.100033
28,16,140,0.780838,0.628152,0.0163676,0.00239238,0.100033
29,0,145,5.38081e-09,1.23156e-08,-1.70638e-10,2.66863e-11,333054
29,1,145,-1.32253,0.372649,-0.00505987,0.0109906,1.00033
29,2,145,-0.372649,-1.32253,-0.0109906,-0.00505987,1.00033
29,3,145,1.32253,-0.372649,0.00505987,-0.0109906,1.00033
29,4,145,0.372649,1.32253,0.0109906,0.00505987,1.00033
29,5,145,-0.859651,1.98117,-0.00778922,0.00313066,1000.33
29,6,145,-1.98117,-0.859651,-0.00313066,-0.00778922,1000.33
29,7,145,0.859651,-1.98117,0.00778922,-0.00313066,1000.33
29,8,145,1.98117,0.859651,0.00313066,0.00778922,1000.33
29,9,145,0.762185,0.109335,0.0177809,0.011823,0.107485
29,10,145,-0.130757,0.7789,-0.0117903,0.0172529,0.107485
29,11,145,-0.7789,-0.130758,-0.0172529,-0.0117903,0.107485
29,12,145,0.130756,-0.778902,0.0117902,-0.017253,0.107485
29,13,145,-0.63794,0.859904,-0.00155019,0.0152794,0.100033
29,14,145,-0.859904,-0.63794,-0.0152794,-0.00155019,0.100033
29,15,145,0.63794,-0.859904,0.00155019,-0.0152794,0.100033
29,16,145,0.859904,0.63794,0.0152794,0.00155019,0.100033
30,0,150,4.62055e-09,1.24232e-08,-1.35795e-10,1.72394e-11,333054
30,1,150,-1.34598,0.427057,-0.00432938,0.0107714,1.00033
30,2,150,-0.427057,-1.34598,-0.0107714,-0.00432938,1.00033
30,3,150,1.34598,-0.427057,0.00432938,-0.0107714,1.00033
30,4,150,0.427057,1.34598,0.0107714,0.00432938,1.00033
30,5,150,-0.89828,1.9961,-0.00766234,0.00284357,1000.33
30,6,150,-1.9961,-0.89828,-0.00284357,-0.00766234,1000.33
30,7,150,0.89828,-1.9961,0.00766234,-0.00284357,1000.33
30,8,150,1.9961,0.89828,0.00284357,0.00766234,1000.33
30,9,150,0.845381,0.167527,0.0155877,0.0114492,0.107485
30,10,150,-0.188706,0.859745,-0.0113872,0.0151678,0.107485
30,11,150,-0.859744,-0.188706,-0.0151677,-0.0113872,0.107485
30,12,150,0.188704,-0.859747,0.0113872,-0.0151679,0.107485
30,13,150,-0.643869,0.933789,-0.000842223,0.0142915,0.100033
30,14,150,-0.933788,-0.643869,-0.0142915,-0.000842223,0.100033
30,15,150,0.643869,-0.933789,0.000842223,-0.0142915,0.100033
30,16,150,0.933789,0.643869,0.0142915,0.000842221,0.100033
31,0,155,4.00584e-09,1.24941e-08,-1.11469e-10,1.15591e-11,333054
31,1,155,-1.36589,0.480342,-0.00364293,0.0105416,1.00033
31,2,155,-0.480342,-1.36589,-0.0105416,-0.00364293,1.00033
31,3,155,1.36589,-0.480342,0.00364293,-0.0105416,1.00033
31,4,155,0.480342,1.36589,0.0105416,0.00364293,1.00033
31,5,155,-0.936273,2.00962,-0.00753504,0.00256558,1000.33
31,6,155,-2.00962,-0.936273,-0.00256558,-0.00753504,1000.33
31,7,155,0.936273,-2.00962,0.00753504,-0.00256558,1000.33
31,8,155,2.00962,0.936273,0.00256558,0.00753504,1000.33
31,9,155,0.918743,0.223798,0.0138182,0.0110591,0.107485
31,10,155,-0.244619,0.931206,-0.0109795,0.0134737,0.107485
31,11,155,-0.931205,-0.244619,-0.0134737,-0.0109795,0.107485
31,12,155,0.244617,-0.931209,0.0109795,-0.0134738,0.107485
31,13,155,-0.646526,1.00295,-0.000236679,0.0133853,0.100033
31,14,155,-1.00295,-0.646526,-0.0133853,-0.000236679,0.100033
31,15,155,0.646526,-1.00295,0.000236679,-0.0133853,0.100033
31,16,155,1.00295,0.646526,0.0133853,0.000236677,0.100033
32,0,160,3.49549e-09,1.25421e-08,-9.355e-11,7.89841e-12,333054
32,1,160,-1.38247,0.532457,-0.00299538,0.0103032,1.00033
32,2,160,-0.532457,-1.38247,-0.0103032,-0.00299538,1.00033
32,3,160,1.38247,-0.532457,0.00299538,-0.0103032,1.00033
32,4,160,0.532457,1.38247,0.0103032,0.00299538,1.00033
32,5,160,-0.973628,2.02176,-0.00740736,0.00229604,1000.33
32,6,160,-2.02176,-0.973628,-0.00229604,-0.00740736,1000.33
32,7,160,0.973628,-2.02176,0.00740736,-0.00229604,1000.33
32,8,160,2.02176,0.973628,0.00229604,0.00740736,1000.33
32,9,160,0.984031,0.278119,0.0123412,0.0106713,0.107485
32,10,160,-0.298511,0.994918,-0.0105803,0.0120523,0.107485
32,11,160,-0.994917,-0.298512,-0.0120522,-0.0105803,0.107485
32,12,160,0.29851,-0.994921,0.0105803,-0.0120524,0.107485
32,13,160,-0.646364,1.06774,0.000288608,0.0125462,0.100033
32,14,160,-1.06774,-0.646364,-0.0125462,0.000288608,0.100033
32,15,160,0.646364,-1.06774,-0.000288608,-0.0125462,0.100033
32,16,160,1.06774,0.646364,0.0125462,-0.000288609,0.100033
33,0,165,3.06358e-09,1.2575e-08,-7.98101e-11,5.4183e-12,333054
33,1,165,-1.3959,0.58336,-0.00238235,0.0100575,1.00033
33,2,165,-0.58336,-1.3959,-0.0100575,-0.00238235,1.00033
33,3,165,1.3959,-0.58336,0.00238235,-0.0100575,1.00033
33,4,165,0.58336,1.3959,0.0100575,0.00238235,1.00033
33,5,165,-1.01034,2.03259,-0.00727933,0.00203437,1000.33
33,6,165,-2.03259,-1.01034,-0.00203437,-0.00727933,1000.33
33,7,165,1.01034,-2.03259,0.00727933,-0.00203437,1000.33
33,8,165,2.03259,1.01034,0.00203437,0.00727933,1000.33
33,9,165,1.04249,0.330522,0.0110764,0.0102928,0.107485
33,10,165,-0.35044,1.05205,-0.0101942,0.0108302,0.107485
33,11,165,-1.05205,-0.35044,-0.0108301,-0.0101942,0.107485
33,12,165,0.350438,-1.05205,0.0101942,-0.0108303,0.107485
33,13,165,-0.643742,1.12849,0.000749602,0.0117632,0.100033
33,14,165,-1.12849,-0.643742,-0.0117632,0.000749602,0.100033
33,15,165,0.643742,-1.12849,-0.000749602,-0.0117632,0.100033
33,16,165,1.12849,0.643742,0.0117632,-0.000749603,0.100033
34,0,170,2.69276e-09,1.25974e-08,-6.89404e-11,3.67518e-12,333054
34,1,170,-1.40634,0.633019,-0.00180014,0.00980556,1.00033
34,2,170,-0.633019,-1.40634,-0.00980556,-0.00180014,1.00033
34,3,170,1.40634,-0.633019,0.00180014,-0.00980556,1.00033
34,4,170,0.633019,1.40634,0.00980556,0.00180014,1.00033
34,5,170,-1.04642,2.04212,-0.00715097,0.00178004,1000.33
34,6,170,-2.04212,-1.04642,-0.00178004,-0.00715097,1000.33
34,7,170,1.04642,-2.04212,0.00715097,-0.00178004,1000.33
34,8,170,2.04212,1.04642,0.00178004,0.00715098,1000.33
34,9,170,1.09505,0.381063,0.00997163,0.00992626,0.107485
34,10,170,-0.400473,1.10346,-0.00982223,0.00975919,0.107485
34,11,170,-1.10346,-0.400473,-0.00975912,-0.00982223,0.107485
34,12,170,0.400471,-1.10346,0.00982222,-0.0097593,0.107485
34,13,170,-0.638951,1.18545,0.00115812,0.0110275,0.100033
34,14,170,-1.18545,-0.638951,-0.0110275,0.00115812,0.100033
34,15,170,0.638951,-1.18545,-0.00115812,-0.0110275,0.100033
34,16,170,1.18545,0.63895,0.0110275,-0.00115812,0.100033
35,0,175,2.37087e-09,1.26125e-08,-6.01245e-11,2.4166e-12,333054
35,1,175,-1.41394,0.681404,-0.00124553,0.00954815,1.00033
35,2,175,-0.681404,-1.41394,-0.00954815,-0.00124553,1.00033
35,3,175,1.41394,-0.681404,0.00124553,-0.00954815,1.00033
35,4,175,0.681404,1.41394,0.00954815,0.00124553,1.00033
35,5,175,-1.08185,2.0504,-0.00702229,0.00153257,1000.33
35,6,175,-2.0504,-1.08185,-0.00153257,-0.00702229,1000.33
35,7,175,1.08185,-2.0504,0.00702229,-0.00153257,1000.33
35,8,175,2.0504,1.08185,0.00153257,0.00702229,1000.33
35,9,175,1.14241,0.429802,0.00899108,0.00957203,0.107485
35,10,175,-0.448681,1.14982,-0.00946412,0.00880606,0.107485
35,11,175,-1.14982,-0.448682,-0.008806,-0.00946411,0.107485
35,12,175,0.44868,-1.14983,0.00946412,-0.00880618,0.107485
35,13,175,-0.632229,1.23883,0.00152312,0.0103318,0.100033
35,14,175,-1.23883,-0.632229,-0.0103318,0.00152312,0.100033
35,15,175,0.632229,-1.23883,-0.00152312,-0.0103318,0.100033
35,16,175,1.23883,0.632229,0.0103318,-0.00152312,0.100033
36,0,180,2.08907e-09,1.26221e-08,-5.28283e-11,1.49025e-12,333054
36,1,180,-1.41883,0.728489,-0.00071576,0.00928582,1.00033
36,2,180,-0.728489,-1.41883,-0.00928582,-0.000715761,1.00033
36,3,180,1.41883,-0.728489,0.000715761,-0.00928582,1.00033
36,4,180,0.728489,1.41883,0.00928582,0.00071576,1.00033
36,5,180,-1.11664,2.05745,-0.00689329,0.00129151,1000.33
36,6,180,-2.05745,-1.11664,-0.00129151,-0.00689329,1000.33
36,7,180,1.11664,-2.05745,0.00689329,-0.00129151,1000.33
36,8,180,2.05745,1.11664,0.00129151,0.00689329,1000.33
36,9,180,1.18512,0.4768,0.00810934,0.00922967,0.107485
36,10,180,-0.495132,1.19167,-0.0091189,0.00794705,0.107485
36,11,180,-1.19167,-0.495132,-0.00794698,-0.00911889,0.107485
36,12,180,0.49513,-1.19167,0.0091189,-0.00794718,0.107485
36,13,180,-0.623777,1.28882,0.00185154,0.0096704,0.100033
36,14,180,-1.28882,-0.623777,-0.0096704,0.00185154,0.100033
36,15,180,0.623777,-1.28882,-0.00185154,-0.0096704,0.100033
36,16,180,1.28882,0.623777,0.0096704,-0.00185153,0.100033
37,0,185,1.84073e-09,1.26278e-08,-4.66876e-11,7.99745e-13,333054
37,1,185,-1.42113,0.774252,-0.000208414,0.009019,1.00033
37,2,185,-0.774252,-1.42113,-0.009019,-0.000208415,1.00033
37,3,185,1.42113,-0.774252,0.000208414,-0.009019,1.00033
37,4,185,0.774252,1.42113,0.009019,0.000208414,1.00033
37,5,185,-1.15078,2.06332,-0.00676396,0.00105645,1000.33
37,6,185,-2.06332,-1.15078,-0.00105645,-0.00676396,1000.33
37,7,185,1.15078,-2.06332,0.00676396,-0.00105645,1000.33
37,8,185,2.06332,1.15078,0.00105645,0.00676396,1000.33
37,9,185,1.22362,0.522114,0.00730775,0.00889831,0.107485
37,10,185,-0.539887,1.22941,-0.00878542,0.00716461,0.107485
37,11,185,-1.22941,-0.539887,-0.00716453,-0.00878541,0.107485
37,12,185,0.539885,-1.22942,0.00878543,-0.00716474,0.107485
37,13,185,-0.613762,1.33557,0.00214884,0.00903838,0.100033
37,14,185,-1.33557,-0.613762,-0.00903838,0.00214884,0.100033
37,15,185,0.613762,-1.33557,-0.00214884,-0.00903838,0.100033
37,16,185,1.33557,0.613762,0.00903838,-0.00214883,0.100033
38,0,190,1.62076e-09,1.26304e-08,-4.14464e-11,2.81639e-13,333054
38,1,190,-1.42094,0.81867,0.000278612,0.00874795,1.00033
38,2,190,-0.81867,-1.42094,-0.00874795,0.000278611,1.00033
38,3,190,1.42094,-0.81867,-0.000278611,-0.00874795,1.00033
38,4,190,0.81867,1.42094,0.00874795,-0.000278612,1.00033
38,5,190,-1.18428,2.06802,-0.0066343,0.000827011,1000.33
38,6,190,-2.06802,-1.18428,-0.000827011,-0.0066343,1000.33
38,7,190,1.18428,-2.06802,0.0066343,-0.000827011,1000.33
38,8,190,2.06802,1.18428,0.000827011,0.0066343,1000.33
38,9,190,1.2583,0.565796,0.00657221,0.00857696,0.107485
38,10,190,-0.583001,1.26341,-0.00846248,0.00644544,0.107485
38,11,190,-1.26341,-0.583001,-0.00644537,-0.00846247,0.107485
38,12,190,0.582999,-1.26342,0.00846249,-0.00644558,0.107485
38,13,190,-0.60233,1.37924,0.00241939,0.00843166,0.100033
38,14,190,-1.37924,-0.60233,-0.00843166,0.00241939,0.100033
38,15,190,0.60233,-1.37924,-0.00241939,-0.00843166,0.100033
38,16,190,1.37924,0.60233,0.00843167,-0.00241939,0.100033
39,0,195,1.42513e-09,1.26308e-08,-3.69193e-11,-1.07243e-13,333054
39,1,195,-1.41837,0.861722,0.000747165,0.00847285,1.00033
39,2,195,-0.861722,-1.41837,-0.00847285,0.000747165,1.00033
39,3,195,1.41837,-0.861722,-0.000747165,-0.00847285,1.00033
39,4,195,0.861722,1.41837,0.00847285,-0.000747166,1.00033
39,5,195,-1.21712,2.0716,-0.00650427,0.000602852,1000.33
39,6,195,-2.0716,-1.21712,-0.000602852,-0.00650427,1000.33
39,7,195,1.21712,-2.0716,0.00650427,-0.000602852,1000.33
39,8,195,2.0716,1.21712,0.000602852,0.00650427,1000.33
39,9,195,1.28943,0.607895,0.00589186,0.00826459,0.107485
39,10,195,-0.624524,1.29395,-0.00814892,0.00577926,0.107485
39,11,195,-1.29395,-0.624524,-0.00577918,-0.0081489,0.107485
39,12,195,0.624522,-1.29396,0.00814893,-0.0057794,0.107485
39,13,195,-0.589604,1.41992,0.00266677,0.0078468,0.100033
39,14,195,-1.41992,-0.589604,-0.0078468,0.00266677,0.100033
39,15,195,0.589604,-1.41992,-0.00266677,-0.0078468,0.100033
39,16,195,1.41992,0.589604,0.00784681,-0.00266676,0.100033
40,0,200,1.25065e-09,1.26295e-08,-3.2969e-11,-3.97137e-13,333054
40,1,200,-1.41349,0.903389,0.00119887,0.00819381,1.00033
40,2,200,-0.903389,-1.41349,-0.00819381,0.00119887,1.00033
40,3,200,1.41349,-0.903389,-0.00119887,-0.00819381,1.00033
40,4,200,0.903389,1.41349,0.00819381,-0.00119888,1.00033
40,5,200,-1.24932,2.07406,-0.00637387,0.000383651,1000.33
40,6,200,-2.07406,-1.24932,-0.000383651,-0.00637387,1000.33
40,7,200,1.24932,-2.07406,0.00637387,-0.000383651,1000.33
40,8,200,2.07406,1.24932,0.000383651,0.00637387,1000.33
40,9,200,1.31728,0.648452,0.00525813,0.00796022,0.107485
40,10,200,-0.6645,1.32127,-0.00784367,0.00515791,0.107485
40,11,200,-1.32127,-0.664501,-0.00515783,-0.00784365,0.107485
40,12,200,0.664499,-1.32128,0.00784369,-0.00515805,0.107485
40,13,200,-0.575694,1.45773,0.0028939,0.00728084,0.100033
40,14,200,-1.45773,-0.575694,-0.00728084,0.0028939,0.100033
40,15,200,0.575694,-1.45773,-0.0028939,-0.00728084,0.100033
40,16,200,1.45773,0.575694,0.00728086,-0.00289389,0.100033
41,0,205,1.09469e-09,1.2627e-08,-2.94918e-11,-6.09747e-13,333054
41,1,205,-1.4064,0.943651,0.00163518,0.00791084,1.00033
41,2,205,-0.943651,-1.4064,-0.00791084,0.00163518,1.00033
41,3,205,1.4064,-0.943651,-0.00163518,-0.00791084,1.00033
41,4,205,0.943651,1.4064,0.00791084,-0.00163518,1.00033
41,5,205,-1.28086,2.07544,-0.00624306,0.000169109,1000.33
41,6,205,-2.07544,-1.28086,-0.000169109,-0.00624306,1000.33
41,7,205,1.28086,-2.07544,0.00624306,-0.000169109,1000.33
41,8,205,2.07544,1.28086,0.000169109,0.00624306,1000.33
41,9,205,1.34207,0.687506,0.00466418,0.00766293,0.107485
41,10,205,-0.70297,1.34559,-0.00754574,0.00457488,0.107485
41,11,205,-1.34558,-0.70297,-0.0045748,-0.00754572,0.107485
41,12,205,0.702968,-1.3456,0.00754577,-0.00457503,0.107485
41,13,205,-0.560693,1.49275,0.00310322,0.00673124,0.100033
41,14,205,-1.49275,-0.560693,-0.00673124,0.00310322,0.100033
41,15,205,0.560693,-1.49275,-0.00310322,-0.00673124,0.100033
41,16,205,1.49275,0.560693,0.00673125,-0.00310322,0.100033
42,0,210,9.55107e-10,1.26235e-08,-2.64076e-11,-7.60993e-13,333054
42,1,210,-1.39716,0.982488,0.00205735,0.00762389,1.00033
42,2,210,-0.982488,-1.39716,-0.00762389,0.00205735,1.00033
42,3,210,1.39716,-0.982488,-0.00205735,-0.00762389,1.00033
42,4,210,0.982488,1.39716,0.00762389,-0.00205735,1.00033
42,5,210,-1.31175,2.07575,-0.00611182,-4.10486e-05,1000.33
42,6,210,-2.07575,-1.31175,4.10485e-05,-0.00611182,1000.33
42,7,210,1.31175,-2.07575,0.00611182,4.10486e-05,1000.33
42,8,210,2.07575,1.31175,-4.10484e-05,0.00611182,1000.33
42,9,210,1.36398,0.725089,0.00410446,0.00737187,0.107485
42,10,210,-0.739966,1.36707,-0.00725423,0.00402486,0.107485
42,11,210,-1.36707,-0.739966,-0.00402478,-0.00725421,0.107485
42,12,210,0.739965,-1.36708,0.00725426,-0.00402502,0.107485
42,13,210,-0.544686,1.52506,0.0032968,0.00619574,0.100033
42,14,210,-1.52506,-0.544686,-0.00619574,0.0032968,0.100033
42,15,210,0.544686,-1.52506,-0.0032968,-0.00619574,0.100033
42,16,210,1.52506,0.544686,0.00619575,-0.0032968,0.100033
43,0,215,8.30093e-10,1.26194e-08,-2.36541e-11,-8.62781e-13,333054
43,1,215,-1.38585,1.01988,0.00246652,0.00733288,1.00033
43,2,215,-1.01988,-1.38585,-0.00733288,0.00246652,1.00033
43,3,215,1.38585,-1.01988,-0.00246652,-0.00733288,1.00033
43,4,215,1.01988,1.38585,0.00733288,-0.00246652,1.00033
43,5,215,-1.34198,2.07503,-0.00598011,-0.000247079,1000.33
43,6,215,-2.07503,-1.34198,0.000247079,-0.00598011,1000.33
43,7,215,1.34198,-2.07503,0.00598011,0.000247079,1000.33
43,8,215,2.07503,1.34198,-0.000247079,0.00598011,1000.33
43,9,215,1.38316,0.761231,0.00357439,0.00708622,0.107485
43,10,215,-0.775518,1.38588,-0.00696829,0.00350348,0.107485
43,11,215,-1.38587,-0.775518,-0.00350339,-0.00696826,0.107485
43,12,215,0.775517,-1.38589,0.00696832,-0.00350363,0.107485
43,13,215,-0.527747,1.55472,0.00347632,0.0056724,0.100033
43,14,215,-1.55472,-0.527747,-0.0056724,0.00347632,0.100033
43,15,215,0.527747,-1.55472,-0.00347632,-0.0056724,0.100033
43,16,215,1.55472,0.527747,0.00567241,-0.00347632,0.100033
44,0,220,7.18124e-10,1.2615e-08,-2.11817e-11,-9.24164e-13,333054
44,1,220,-1.37251,1.05581,0.00286369,0.00703765,1.00033
44,2,220,-1.05581,-1.37251,-0.00703765,0.00286369,1.00033
44,3,220,1.37251,-1.05581,-0.00286369,-0.00703765,1.00033
44,4,220,1.05581,1.37251,0.00703765,-0.00286369,1.00033
44,5,220,-1.37155,2.07329,-0.00584789,-0.000449222,1000.33
44,6,220,-2.07329,-1.37155,0.000449222,-0.00584789,1000.33
44,7,220,1.37155,-2.07329,0.00584789,0.000449222,1000.33
44,8,220,2.07329,1.37155,-0.000449222,0.00584789,1000.33
44,9,220,1.39976,0.795956,0.00307015,0.00680524,0.107485
44,10,220,-0.809654,1.40214,-0.00668714,0.00300705,0.107485
44,11,220,-1.40214,-0.809653,-0.00300696,-0.00668712,0.107485
44,12,220,0.809653,-1.40215,0.00668719,-0.00300721,0.107485
44,13,220,-0.509942,1.5818,0.00364324,0.00515947,0.100033
44,14,220,-1.5818,-0.509942,-0.00515947,0.00364324,0.100033
44,15,220,0.509942,-1.5818,-0.00364324,-0.00515947,0.100033
44,16,220,1.5818,0.509942,0.00515949,-0.00364324,0.100033
45,0,225,6.17897e-10,1.26103e-08,-1.89508e-11,-9.52141e-13,333054
45,1,225,-1.35722,1.09025,0.00324975,0.00673801,1.00033
45,2,225,-1.09025,-1.35722,-0.00673801,0.00324975,1.00033
45,3,225,1.35722,-1.09025,-0.00324975,-0.00673801,1.00033
45,4,225,1.09025,1.35722,0.00673801,-0.00324975,1.00033
45,5,225,-1.40045,2.07054,-0.00571513,-0.000647701,1000.33
45,6,225,-2.07054,-1.40045,0.000647701,-0.00571513,1000.33
45,7,225,1.40045,-2.07054,0.00571513,0.000647701,1000.33
45,8,225,2.07054,1.40045,-0.0006477,0.00571513,1000.33
45,9,225,1.41389,0.829287,0.00258852,0.00652824,0.107485
45,10,225,-0.842394,1.41598,-0.00641008,0.0025325,0.107485
45,11,225,-1.41597,-0.842393,-0.00253241,-0.00641005,0.107485
45,12,225,0.842393,-1.41599,0.00641013,-0.00253267,0.107485
45,13,225,-0.491331,1.60633,0.00379877,0.0046554,0.100033
45,14,225,-1.60633,-0.491331,-0.0046554,0.00379877,0.100033
45,15,225,0.491331,-1.60633,-0.00379877,-0.0046554,0.100033
45,16,225,1.60633,0.491331,0.00465541,-0.00379877,0.100033
46,0,230,5.28289e-10,1.26055e-08,-1.69292e-11,-9.52199e-13,333054
46,1,230,-1.34003,1.12318,0.0036255,0.00643372,1.00033
46,2,230,-1.12318,-1.34003,-0.00643372,0.0036255,1.00033
46,3,230,1.34003,-1.12318,-0.0036255,-0.00643372,1.00033
46,4,230,1.12318,1.34003,0.00643372,-0.0036255,1.00033
